Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Average_Order_Value
CUST08372,365,5,26280.6,1,3,1,5,Others,5256.12
CUST08373,503,6,57546.25,1,4,1,6,Others,9591.041666666666
CUST08374,53,5,391105.2,4,3,5,12,Potential Loyalists,78221.04000000001
CUST08375,9,3,351040.1,5,2,5,12,Potential Loyalists,117013.36666666665
CUST08376,89,3,49606.4,4,2,1,7,Potential Loyalists,16535.466666666667
CUST08377,25,5,355270.75,5,3,5,13,Potential Loyalists,71054.15
CUST08378,56,4,59350.2,4,3,1,8,Potential Loyalists,14837.55
CUST08379,193,2,40867.5,2,1,1,4,Lost Customers,20433.75
CUST08380,313,1,2080.8,1,1,1,3,Lost Customers,2080.8
CUST08381,9,8,235592.1,5,5,4,14,Champions,29449.0125
CUST08382,91,5,183270.1,4,3,3,10,Potential Loyalists,36654.020000000004
CUST08383,107,2,16278.3,3,1,1,5,Others,8139.15
CUST08384,52,6,402365.9,4,4,5,13,Champions,67060.98333333334
CUST08385,10,7,124136.25,5,5,2,12,Loyal Customers,17733.75
CUST08386,1,5,72380.9,5,3,1,9,Potential Loyalists,14476.179999999998
CUST08387,17,8,202961.05,5,5,3,13,Loyal Customers,25370.13125
CUST08388,33,4,209784.6,5,3,3,11,Potential Loyalists,52446.15
CUST08389,7,5,314672.7,5,3,4,12,Potential Loyalists,62934.54
CUST08390,236,4,47208.4,2,3,1,6,Others,11802.1
CUST08391,496,5,205285.35,1,3,3,7,At Risk,41057.07
CUST08392,9,5,309285.75,5,3,4,12,Potential Loyalists,61857.15
CUST08393,321,2,16271.35,1,1,1,3,Lost Customers,8135.675
CUST08394,584,3,386864.25,1,2,5,8,Lost Customers,128954.75
CUST08395,296,1,1097.25,1,1,1,3,Lost Customers,1097.25
CUST08396,27,4,45101.55,5,3,1,9,Potential Loyalists,11275.3875
CUST08397,75,5,89217.95,4,3,2,9,Potential Loyalists,17843.59
CUST08398,43,8,185004.19999999998,4,5,3,12,Loyal Customers,23125.524999999998
CUST08399,161,3,12015.5,3,2,1,6,Others,4005.1666666666665
CUST08400,104,8,310812.3,3,5,4,12,Loyal Customers,38851.5375
CUST08401,272,1,105969.6,2,1,2,5,Lost Customers,105969.6
CUST08402,215,5,88839.7,2,3,2,7,Others,17767.94
CUST08403,49,2,118281.1,4,1,2,7,Others,59140.55
CUST08404,12,8,266380.5,5,5,4,14,Champions,33297.5625
CUST08405,51,5,156068.85,4,3,3,10,Potential Loyalists,31213.77
CUST08406,299,6,182382.3,1,4,3,8,At Risk,30397.05
CUST08407,6,6,231842.65,5,4,4,13,Champions,38640.441666666666
CUST08408,36,6,409124.85000000003,5,4,5,14,Champions,68187.475
CUST08409,402,2,100468.0,1,1,2,4,Lost Customers,50234.0
CUST08410,214,8,168120.7,2,5,3,10,At Risk,21015.0875
CUST08411,60,7,228349.85,4,5,4,13,Champions,32621.407142857144
CUST08412,96,7,400036.25,3,5,5,13,Loyal Customers,57148.03571428572
CUST08413,131,7,301219.55,3,5,4,12,Loyal Customers,43031.364285714284
CUST08414,62,3,134395.8,4,2,2,8,Potential Loyalists,44798.6
CUST08415,172,6,151567.7,2,4,3,9,At Risk,25261.283333333336
CUST08416,21,6,325410.25,5,4,5,14,Champions,54235.041666666664
CUST08417,54,4,56520.25,4,3,1,8,Potential Loyalists,14130.0625
CUST08418,106,4,30776.75,3,3,1,7,Others,7694.1875
CUST08419,263,2,158320.8,2,1,3,6,Lost Customers,79160.4
CUST08420,39,4,308398.6,5,3,4,12,Potential Loyalists,77099.65
CUST08421,45,7,186421.05,4,5,3,12,Loyal Customers,26631.57857142857
CUST08422,200,3,219919.2,2,2,4,8,Lost Customers,73306.40000000001
CUST08423,8,4,93422.55,5,3,2,10,Potential Loyalists,23355.6375
CUST08424,300,5,166801.3,1,3,3,7,At Risk,33360.259999999995
CUST08425,19,5,586592.0,5,3,5,13,Potential Loyalists,117318.4
CUST08426,34,7,273051.0,5,5,4,14,Champions,39007.28571428572
CUST08427,285,3,117147.0,2,2,2,6,Lost Customers,39049.0
CUST08428,140,5,449193.2,3,3,5,11,Others,89838.64
CUST08429,136,3,177270.2,3,2,3,8,Others,59090.06666666667
CUST08430,519,1,12492.0,1,1,1,3,Lost Customers,12492.0
CUST08431,75,10,273119.45,4,5,4,13,Champions,27311.945
CUST08432,355,2,37223.35,1,1,1,3,Lost Customers,18611.675
CUST08434,65,5,60237.5,4,3,1,8,Potential Loyalists,12047.5
CUST08435,12,8,246149.55,5,5,4,14,Champions,30768.69375
CUST08436,202,5,120040.6,2,3,2,7,Others,24008.120000000003
CUST08437,28,6,387696.5,5,4,5,14,Champions,64616.083333333336
CUST08438,59,10,275919.8,4,5,4,13,Champions,27591.98
CUST08439,58,4,181338.69999999998,4,3,3,10,Potential Loyalists,45334.674999999996
CUST08440,23,6,184973.0,5,4,3,12,Loyal Customers,30828.833333333332
CUST08441,109,4,32402.199999999997,3,3,1,7,Others,8100.549999999999
CUST08442,127,8,208658.4,3,5,3,11,Loyal Customers,26082.3
CUST08443,289,6,310051.35000000003,2,4,4,10,At Risk,51675.225000000006
CUST08444,294,5,131131.75,1,3,2,6,Others,26226.35
CUST08445,333,3,207101.8,1,2,3,6,Lost Customers,69033.93333333333
CUST08446,124,7,211492.25,3,5,4,12,Loyal Customers,30213.178571428572
CUST08447,100,5,296438.9,3,3,4,10,Others,59287.780000000006
CUST08448,176,5,305137.4,2,3,4,9,At Risk,61027.48
CUST08449,350,3,73731.45,1,2,1,4,Lost Customers,24577.149999999998
CUST08450,238,6,115541.75,2,4,2,8,Others,19256.958333333332
CUST08451,45,8,165343.8,4,5,3,12,Loyal Customers,20667.975
CUST08452,40,9,607667.95,5,5,5,15,Champions,67518.66111111111
CUST08453,159,7,282400.65,3,5,4,12,Loyal Customers,40342.950000000004
CUST08454,347,2,161982.0,1,1,3,5,Lost Customers,80991.0
CUST08455,168,6,187201.7,3,4,3,10,Loyal Customers,31200.283333333336
CUST08456,100,7,402600.1,3,5,5,13,Loyal Customers,57514.299999999996
CUST08457,163,6,151212.45,3,4,3,10,Loyal Customers,25202.075
CUST08458,62,6,429623.0,4,4,5,13,Champions,71603.83333333333
CUST08459,34,7,359218.1,5,5,5,15,Champions,51316.87142857142
CUST08460,248,5,167020.15,2,3,3,8,At Risk,33404.03
CUST08461,121,5,131873.65,3,3,2,8,Others,26374.73
CUST08462,24,9,369945.9,5,5,5,15,Champions,41105.100000000006
CUST08463,54,4,226151.6,4,3,4,11,Potential Loyalists,56537.9
CUST08464,197,5,421819.8,2,3,5,10,At Risk,84363.95999999999
CUST08465,77,10,448508.75,4,5,5,14,Champions,44850.875
CUST08466,18,4,210207.84999999998,5,3,4,12,Potential Loyalists,52551.962499999994
CUST08467,20,7,202676.0,5,5,3,13,Loyal Customers,28953.714285714286
CUST08468,5,4,195426.0,5,3,3,11,Potential Loyalists,48856.5
CUST08469,268,2,262684.5,2,1,4,7,Lost Customers,131342.25
CUST08470,163,6,389735.65,3,4,5,12,Loyal Customers,64955.94166666667
CUST08471,18,8,259413.85,5,5,4,14,Champions,32426.73125
CUST08472,69,4,76384.9,4,3,2,9,Potential Loyalists,19096.225
CUST08473,17,3,177167.30000000002,5,2,3,10,Potential Loyalists,59055.76666666667
CUST08474,316,4,174488.95,1,3,3,7,At Risk,43622.2375
CUST08475,199,4,96834.0,2,3,2,7,Others,24208.5
CUST08476,207,5,80373.05,2,3,2,7,Others,16074.61
CUST08477,102,4,177608.05,3,3,3,9,Others,44402.0125
CUST08478,189,4,321705.7,2,3,5,10,At Risk,80426.425
CUST08479,7,6,413038.8,5,4,5,14,Champions,68839.8
CUST08480,11,5,475367.19999999995,5,3,5,13,Potential Loyalists,95073.43999999999
CUST08481,159,8,393797.4,3,5,5,13,Loyal Customers,49224.675
CUST08482,20,3,109827.0,5,2,2,9,Potential Loyalists,36609.0
CUST08483,673,4,89374.3,1,3,2,6,Others,22343.575
CUST08484,3,5,106738.95000000001,5,3,2,10,Potential Loyalists,21347.79
CUST08485,423,3,107164.0,1,2,2,5,Lost Customers,35721.333333333336
CUST08486,54,3,56426.4,4,2,1,7,Potential Loyalists,18808.8
CUST08487,436,2,74463.2,1,1,1,3,Lost Customers,37231.6
CUST08488,61,4,99570.6,4,3,2,9,Potential Loyalists,24892.65
CUST08489,15,3,201075.5,5,2,3,10,Potential Loyalists,67025.16666666667
CUST08490,112,9,188131.15,3,5,3,11,Loyal Customers,20903.46111111111
CUST08491,52,4,55739.350000000006,4,3,1,8,Potential Loyalists,13934.837500000001
CUST08492,162,4,110004.3,3,3,2,8,Others,27501.075
CUST08493,716,1,2176.5,1,1,1,3,Lost Customers,2176.5
CUST08494,170,4,200111.7,2,3,3,8,At Risk,50027.925
CUST08495,109,4,241487.4,3,3,4,10,Others,60371.85
CUST08496,30,4,219715.1,5,3,4,12,Potential Loyalists,54928.775
CUST08497,277,4,43677.0,2,3,1,6,Others,10919.25
CUST08498,123,5,295491.55,3,3,4,10,Others,59098.31
CUST08499,843,1,4908.6,1,1,1,3,Lost Customers,4908.6
CUST08500,123,4,280071.75,3,3,4,10,Others,70017.9375
CUST08501,117,4,74932.20000000001,3,3,1,7,Others,18733.050000000003
CUST08502,30,3,64966.5,5,2,1,8,Potential Loyalists,21655.5
CUST08503,114,3,306491.85,3,2,4,9,Others,102163.95
CUST08504,191,5,149430.85,2,3,3,8,At Risk,29886.170000000002
CUST08505,167,4,515125.0,3,3,5,11,Others,128781.25
CUST08506,160,5,91810.05,3,3,2,8,Others,18362.010000000002
CUST08507,56,10,282218.45,4,5,4,13,Champions,28221.845
CUST08508,158,4,116357.0,3,3,2,8,Others,29089.25
CUST08509,262,2,77748.6,2,1,2,5,Lost Customers,38874.3
CUST08510,175,7,252397.85,2,5,4,11,At Risk,36056.83571428571
CUST08511,107,7,497746.10000000003,3,5,5,13,Loyal Customers,71106.58571428571
CUST08512,101,5,149533.4,3,3,3,9,Others,29906.68
CUST08513,10,4,60631.50000000001,5,3,1,9,Potential Loyalists,15157.875000000002
CUST08514,562,2,13310.2,1,1,1,3,Lost Customers,6655.1
CUST08515,289,5,167898.1,2,3,3,8,At Risk,33579.62
CUST08516,243,6,104556.75000000001,2,4,2,8,Others,17426.125000000004
CUST08517,192,5,251836.95,2,3,4,9,At Risk,50367.39
CUST08518,277,3,185292.0,2,2,3,7,Lost Customers,61764.0
CUST08519,43,8,170035.65000000002,4,5,3,12,Loyal Customers,21254.456250000003
CUST08520,95,5,103519.9,3,3,2,8,Others,20703.98
CUST08521,199,6,411575.5,2,4,5,11,At Risk,68595.91666666667
CUST08522,24,7,293024.95,5,5,4,14,Champions,41860.70714285714
CUST08523,49,5,83524.6,4,3,2,9,Potential Loyalists,16704.920000000002
CUST08524,12,3,55668.2,5,2,1,8,Potential Loyalists,18556.066666666666
CUST08525,170,3,141634.35,2,2,3,7,Lost Customers,47211.450000000004
CUST08526,296,5,159703.05,1,3,3,7,At Risk,31940.609999999997
CUST08527,1,7,330059.8,5,5,5,15,Champions,47151.4
CUST08528,13,3,100453.65000000001,5,2,2,9,Potential Loyalists,33484.55
CUST08529,41,6,252602.6,5,4,4,13,Champions,42100.433333333334
CUST08530,159,6,222825.0,3,4,4,11,Loyal Customers,37137.5
CUST08531,412,4,154329.5,1,3,3,7,At Risk,38582.375
CUST08532,58,8,301079.65,4,5,4,13,Champions,37634.95625
CUST08533,300,6,284052.35,1,4,4,9,At Risk,47342.05833333333
CUST08534,75,4,127730.95,4,3,2,9,Potential Loyalists,31932.7375
CUST08535,5,8,132455.7,5,5,2,12,Loyal Customers,16556.9625
CUST08536,92,6,171914.6,4,4,3,11,Loyal Customers,28652.433333333334
CUST08537,88,5,156266.6,4,3,3,10,Potential Loyalists,31253.32
CUST08538,48,8,458846.35,4,5,5,14,Champions,57355.79375
CUST08539,154,7,516828.15,3,5,5,13,Loyal Customers,73832.59285714287
CUST08540,28,8,410256.25,5,5,5,15,Champions,51282.03125
CUST08541,163,5,121591.85,3,3,2,8,Others,24318.370000000003
CUST08542,65,8,493405.75,4,5,5,14,Champions,61675.71875
CUST08543,74,4,177457.44999999998,4,3,3,10,Potential Loyalists,44364.362499999996
CUST08544,69,6,113787.15,4,4,2,10,Loyal Customers,18964.524999999998
CUST08545,225,8,282135.85,2,5,4,11,At Risk,35266.98125
CUST08546,116,2,32221.2,3,1,1,5,Others,16110.6
CUST08547,402,4,145341.4,1,3,3,7,At Risk,36335.35
CUST08548,176,4,139798.6,2,3,3,8,At Risk,34949.65
CUST08549,14,3,18018.25,5,2,1,8,Potential Loyalists,6006.083333333333
CUST08550,99,4,220737.2,3,3,4,10,Others,55184.3
CUST08551,23,7,115855.34999999999,5,5,2,12,Loyal Customers,16550.764285714286
CUST08552,365,4,34798.2,1,3,1,5,Others,8699.55
CUST08553,828,2,4389.8,1,1,1,3,Lost Customers,2194.9
CUST08554,278,2,16836.05,2,1,1,4,Lost Customers,8418.025
CUST08555,18,8,243665.9,5,5,4,14,Champions,30458.2375
CUST08556,13,5,55209.2,5,3,1,9,Potential Loyalists,11041.84
CUST08557,45,6,307896.19999999995,4,4,4,12,Champions,51316.033333333326
CUST08558,250,7,511134.9,2,5,5,12,At Risk,73019.27142857143
CUST08559,22,4,96654.8,5,3,2,10,Potential Loyalists,24163.7
CUST08560,94,6,105110.5,4,4,2,10,Loyal Customers,17518.416666666668
CUST08561,243,6,433383.05000000005,2,4,5,11,At Risk,72230.50833333335
CUST08562,5,7,385733.8,5,5,5,15,Champions,55104.82857142857
CUST08563,288,4,33720.35,2,3,1,6,Others,8430.0875
CUST08564,175,6,88311.65,2,4,2,8,Others,14718.608333333332
CUST08565,263,4,198342.05,2,3,3,8,At Risk,49585.5125
CUST08566,423,3,69578.05,1,2,1,4,Lost Customers,23192.683333333334
CUST08567,144,5,126668.55,3,3,2,8,Others,25333.71
CUST08568,11,5,138388.75,5,3,3,11,Potential Loyalists,27677.75
CUST08569,204,5,48352.45,2,3,1,6,Others,9670.49
CUST08570,59,6,134591.0,4,4,2,10,Loyal Customers,22431.833333333332
CUST08571,55,3,43145.75,4,2,1,7,Potential Loyalists,14381.916666666666
CUST08572,132,5,172309.3,3,3,3,9,Others,34461.86
CUST08573,669,4,162645.84999999998,1,3,3,7,At Risk,40661.462499999994
CUST08574,25,6,370973.05,5,4,5,14,Champions,61828.84166666667
CUST08575,23,3,28281.9,5,2,1,8,Potential Loyalists,9427.300000000001
CUST08576,471,5,234334.6,1,3,4,8,At Risk,46866.92
CUST08577,25,5,152581.8,5,3,3,11,Potential Loyalists,30516.359999999997
CUST08578,628,1,3225.75,1,1,1,3,Lost Customers,3225.75
CUST08579,68,5,109662.8,4,3,2,9,Potential Loyalists,21932.56
CUST08580,8,5,130699.25,5,3,2,10,Potential Loyalists,26139.85
CUST08581,133,8,83989.55,3,5,2,10,Loyal Customers,10498.69375
CUST08582,11,2,11148.099999999999,5,1,1,7,Others,5574.049999999999
CUST08583,472,3,207076.75,1,2,3,6,Lost Customers,69025.58333333333
CUST08584,182,4,69589.2,2,3,1,6,Others,17397.3
CUST08585,167,6,413394.55,3,4,5,12,Loyal Customers,68899.09166666666
CUST08586,293,4,43230.40000000001,1,3,1,5,Others,10807.600000000002
CUST08587,112,5,186684.45,3,3,3,9,Others,37336.89
CUST08588,162,9,681828.5,3,5,5,13,Loyal Customers,75758.72222222222
CUST08589,83,3,157411.8,4,2,3,9,Potential Loyalists,52470.6
CUST08590,191,5,415056.45,2,3,5,10,At Risk,83011.29000000001
CUST08591,120,8,177685.9,3,5,3,11,Loyal Customers,22210.7375
CUST08592,165,5,257379.5,3,3,4,10,Others,51475.9
CUST08593,238,2,3051.1499999999996,2,1,1,4,Lost Customers,1525.5749999999998
CUST08594,30,8,322885.69999999995,5,5,5,15,Champions,40360.712499999994
CUST08595,202,1,15754.0,2,1,1,4,Lost Customers,15754.0
CUST08596,289,2,7013.4,2,1,1,4,Lost Customers,3506.7
CUST08597,431,3,136762.90000000002,1,2,2,5,Lost Customers,45587.63333333334
CUST08598,610,1,2347.2,1,1,1,3,Lost Customers,2347.2
CUST08599,56,10,289297.25,4,5,4,13,Champions,28929.725
CUST08600,342,4,238822.5,1,3,4,8,At Risk,59705.625
CUST08601,281,9,312942.75,2,5,4,11,At Risk,34771.416666666664
CUST08602,337,2,72603.6,1,1,1,3,Lost Customers,36301.8
CUST08603,27,6,161653.7,5,4,3,12,Loyal Customers,26942.283333333336
CUST08604,210,2,3653.95,2,1,1,4,Lost Customers,1826.975
CUST08605,87,7,246366.3,4,5,4,13,Champions,35195.18571428571
CUST08606,58,6,310590.7,4,4,4,12,Champions,51765.11666666667
CUST08607,112,5,355391.55,3,3,5,11,Others,71078.31
CUST08608,170,5,301737.45,2,3,4,9,At Risk,60347.490000000005
CUST08609,52,7,597941.15,4,5,5,14,Champions,85420.16428571429
CUST08610,28,3,385118.35000000003,5,2,5,12,Potential Loyalists,128372.78333333334
CUST08611,132,7,225917.55,3,5,4,12,Loyal Customers,32273.93571428571
CUST08612,84,6,99646.85,4,4,2,10,Loyal Customers,16607.808333333334
CUST08613,35,4,178623.7,5,3,3,11,Potential Loyalists,44655.925
CUST08614,172,3,38523.1,2,2,1,5,Lost Customers,12841.033333333333
CUST08615,11,4,259405.15,5,3,4,12,Potential Loyalists,64851.2875
CUST08617,385,4,24568.35,1,3,1,5,Others,6142.0875
CUST08618,91,8,476379.15,4,5,5,14,Champions,59547.39375
CUST08619,45,7,564334.4,4,5,5,14,Champions,80619.2
CUST08620,191,6,163802.6,2,4,3,9,At Risk,27300.433333333334
CUST08621,213,5,454255.7,2,3,5,10,At Risk,90851.14
CUST08622,563,5,274952.25,1,3,4,8,At Risk,54990.45
CUST08623,253,3,400119.1,2,2,5,9,Lost Customers,133373.03333333333
CUST08624,238,5,137598.2,2,3,2,7,Others,27519.640000000003
CUST08625,112,3,63255.95,3,2,1,6,Others,21085.316666666666
CUST08627,132,6,124782.75,3,4,2,9,Loyal Customers,20797.125
CUST08628,51,9,345215.5,4,5,5,14,Champions,38357.27777777778
CUST08629,35,10,265105.55,5,5,4,14,Champions,26510.555
CUST08630,796,1,72242.35,1,1,1,3,Lost Customers,72242.35
CUST08631,297,6,215945.59999999998,1,4,4,9,At Risk,35990.93333333333
CUST08632,18,8,139859.2,5,5,3,13,Loyal Customers,17482.4
CUST08633,230,4,226076.05,2,3,4,9,At Risk,56519.0125
CUST08634,136,4,152542.6,3,3,3,9,Others,38135.65
CUST08635,61,5,119426.85,4,3,2,9,Potential Loyalists,23885.370000000003
CUST08636,284,5,217311.44999999998,2,3,4,9,At Risk,43462.28999999999
CUST08637,44,4,23156.0,4,3,1,8,Potential Loyalists,5789.0
CUST08638,179,7,644616.9,2,5,5,12,At Risk,92088.12857142858
CUST08639,146,7,505104.35000000003,3,5,5,13,Loyal Customers,72157.7642857143
CUST08640,599,4,70640.05,1,3,1,5,Others,17660.0125
CUST08641,50,4,100426.8,4,3,2,9,Potential Loyalists,25106.7
CUST08642,66,7,272957.85000000003,4,5,4,13,Champions,38993.978571428575
CUST08643,11,3,289718.3,5,2,4,11,Potential Loyalists,96572.76666666666
CUST08644,68,3,13170.2,4,2,1,7,Potential Loyalists,4390.066666666667
CUST08645,47,6,70743.0,4,4,1,9,Loyal Customers,11790.5
CUST08646,204,6,103314.34999999999,2,4,2,8,Others,17219.05833333333
CUST08647,5,3,124729.4,5,2,2,9,Potential Loyalists,41576.46666666667
CUST08648,173,4,8280.300000000001,2,3,1,6,Others,2070.0750000000003
CUST08649,222,4,194649.6,2,3,3,8,At Risk,48662.4
CUST08650,69,4,335849.6,4,3,5,12,Potential Loyalists,83962.4
CUST08651,287,3,81383.6,2,2,2,6,Lost Customers,27127.86666666667
CUST08652,33,8,121668.95000000001,5,5,2,12,Loyal Customers,15208.618750000001
CUST08653,81,5,511694.8,4,3,5,12,Potential Loyalists,102338.95999999999
CUST08654,503,5,69124.35,1,3,1,5,Others,13824.87
CUST08655,15,2,38884.2,5,1,1,7,Others,19442.1
CUST08656,282,5,108871.75,2,3,2,7,Others,21774.35
CUST08657,89,5,73821.85,4,3,1,8,Potential Loyalists,14764.37
CUST08658,238,4,88443.95,2,3,2,7,Others,22110.9875
CUST08659,490,1,4716.75,1,1,1,3,Lost Customers,4716.75
CUST08660,110,4,272166.35,3,3,4,10,Others,68041.5875
CUST08661,201,5,180846.5,2,3,3,8,At Risk,36169.3
CUST08662,250,5,67533.7,2,3,1,6,Others,13506.74
CUST08663,26,8,545575.3,5,5,5,15,Champions,68196.9125
CUST08664,49,5,446562.95,4,3,5,12,Potential Loyalists,89312.59
CUST08665,48,5,191633.05000000002,4,3,3,10,Potential Loyalists,38326.61
CUST08666,449,3,275375.7,1,2,4,7,Lost Customers,91791.90000000001
CUST08667,165,5,193295.35,3,3,3,9,Others,38659.07
CUST08668,54,4,170586.7,4,3,3,10,Potential Loyalists,42646.675
CUST08669,25,12,454655.5,5,5,5,15,Champions,37887.958333333336
CUST08670,274,2,15972.35,2,1,1,4,Lost Customers,7986.175
CUST08671,29,8,240174.45,5,5,4,14,Champions,30021.80625
CUST08672,97,4,168993.55,3,3,3,9,Others,42248.3875
CUST08673,66,6,181065.6,4,4,3,11,Loyal Customers,30177.600000000002
CUST08674,435,2,74081.2,1,1,1,3,Lost Customers,37040.6
CUST08675,50,4,206258.35,4,3,3,10,Potential Loyalists,51564.5875
CUST08676,171,5,282618.4,2,3,4,9,At Risk,56523.68000000001
CUST08677,132,4,201593.69999999998,3,3,3,9,Others,50398.424999999996
CUST08678,39,7,195329.9,5,5,3,13,Loyal Customers,27904.27142857143
CUST08679,3,6,400917.8,5,4,5,14,Champions,66819.63333333333
CUST08680,104,5,177097.6,3,3,3,9,Others,35419.520000000004
CUST08681,896,1,32824.4,1,1,1,3,Lost Customers,32824.4
CUST08682,438,4,260387.9,1,3,4,8,At Risk,65096.975
CUST08683,320,4,247778.85,1,3,4,8,At Risk,61944.7125
CUST08684,137,3,87362.05,3,2,2,7,Others,29120.683333333334
CUST08685,34,5,127218.75,5,3,2,10,Potential Loyalists,25443.75
CUST08686,113,7,160400.65,3,5,3,11,Loyal Customers,22914.37857142857
CUST08687,344,5,109162.75,1,3,2,6,Others,21832.55
CUST08688,311,2,19702.699999999997,1,1,1,3,Lost Customers,9851.349999999999
CUST08689,195,5,86749.75,2,3,2,7,Others,17349.95
CUST08690,299,6,470877.4,1,4,5,10,At Risk,78479.56666666667
CUST08691,57,6,113285.55000000002,4,4,2,10,Loyal Customers,18880.925000000003
CUST08692,172,4,171969.1,2,3,3,8,At Risk,42992.275
CUST08693,253,6,295545.2,2,4,4,10,At Risk,49257.53333333333
CUST08694,627,1,4225.5,1,1,1,3,Lost Customers,4225.5
CUST08695,239,3,26686.55,2,2,1,5,Lost Customers,8895.516666666666
CUST08696,236,6,213370.45,2,4,4,10,At Risk,35561.74166666667
CUST08697,136,8,298124.35,3,5,4,12,Loyal Customers,37265.54375
CUST08698,60,6,208139.0,4,4,3,11,Loyal Customers,34689.833333333336
CUST08699,111,6,109660.65000000001,3,4,2,9,Loyal Customers,18276.775
CUST08700,135,7,222761.69999999998,3,5,4,12,Loyal Customers,31823.1
CUST08701,168,1,3274.0,3,1,1,5,Others,3274.0
CUST08702,341,3,17008.85,1,2,1,4,Lost Customers,5669.616666666666
CUST08703,134,3,164587.55,3,2,3,8,Others,54862.51666666666
CUST08704,521,3,187595.2,1,2,3,6,Lost Customers,62531.73333333334
CUST08705,363,4,199011.1,1,3,3,7,At Risk,49752.775
CUST08706,16,3,108934.4,5,2,2,9,Potential Loyalists,36311.46666666667
CUST08707,123,6,173828.1,3,4,3,10,Loyal Customers,28971.350000000002
CUST08708,195,8,500730.5,2,5,5,12,At Risk,62591.3125
CUST08709,55,8,1017143.95,4,5,5,14,Champions,127142.99375
CUST08710,15,3,207367.0,5,2,3,10,Potential Loyalists,69122.33333333333
CUST08711,392,8,167994.4,1,5,3,9,At Risk,20999.3
CUST08712,19,6,250622.95,5,4,4,13,Champions,41770.49166666667
CUST08713,54,4,195011.85,4,3,3,10,Potential Loyalists,48752.9625
CUST08714,141,4,71842.95,3,3,1,7,Others,17960.7375
CUST08715,166,5,171830.3,3,3,3,9,Others,34366.06
CUST08716,254,8,682911.95,2,5,5,12,At Risk,85363.99375
CUST08717,164,7,465117.35,3,5,5,13,Loyal Customers,66445.33571428571
CUST08718,259,5,239622.35,2,3,4,9,At Risk,47924.47
CUST08719,377,4,157677.09999999998,1,3,3,7,At Risk,39419.274999999994
CUST08720,117,4,297812.25,3,3,4,10,Others,74453.0625
CUST08721,45,7,379138.95,4,5,5,14,Champions,54162.70714285714
CUST08722,120,2,44596.6,3,1,1,5,Others,22298.3
CUST08723,201,6,236445.9,2,4,4,10,At Risk,39407.65
CUST08724,18,2,104893.2,5,1,2,8,Others,52446.6
CUST08725,250,3,67000.4,2,2,1,5,Lost Customers,22333.466666666664
CUST08726,176,7,474977.55,2,5,5,12,At Risk,67853.93571428572
CUST08727,92,1,15487.2,4,1,1,6,Others,15487.2
CUST08728,360,5,192874.5,1,3,3,7,At Risk,38574.9
CUST08729,52,5,340238.2,4,3,5,12,Potential Loyalists,68047.64
CUST08730,152,4,118402.79999999999,3,3,2,8,Others,29600.699999999997
CUST08731,204,6,278207.75,2,4,4,10,At Risk,46367.958333333336
CUST08732,71,8,392686.94999999995,4,5,5,14,Champions,49085.868749999994
CUST08733,36,6,426117.2,5,4,5,14,Champions,71019.53333333334
